DateTime,wind
2014-01-05 06:20:00,3.601042
2014-01-05 06:30:00,3.591907
2014-01-05 06:40:00,3.511114
2014-01-05 06:50:00,3.600678
2014-01-05 07:00:00,3.601593
2014-01-05 07:10:00,3.601583
2014-01-05 07:20:00,3.513485
2014-01-05 07:30:00,3.6017390000000002
2014-01-05 07:40:00,3.6015279999999996
2014-01-05 07:50:00,3.601697
2014-01-05 08:00:00,3.60162
2014-01-05 08:10:00,3.6019409999999996
2014-01-05 08:20:00,3.525301
2014-01-05 08:30:00,3.213276
2014-01-05 08:40:00,2.5780770000000004
2014-01-05 08:50:00,3.227598
2014-01-05 09:00:00,3.298025
2014-01-05 09:10:00,3.1311109999999998
2014-01-05 09:20:00,2.947813
2014-01-05 09:30:00,3.1213919999999997
2014-01-05 09:40:00,3.236214
2014-01-05 09:50:00,3.1789989999999997
2014-01-05 10:00:00,3.365732
2014-01-05 10:10:00,3.504376
2014-01-05 10:20:00,2.797005
2014-01-05 10:30:00,3.271931
2014-01-05 10:40:00,3.555279
2014-01-05 10:50:00,2.717344
2014-01-05 11:00:00,2.383262
2014-01-05 11:10:00,2.14405
2014-01-05 11:20:00,2.391571
2014-01-05 11:30:00,2.014484
2014-01-05 11:40:00,1.669103
2014-01-05 11:50:00,1.8329490000000002
2014-01-05 12:00:00,1.928884
2014-01-05 12:10:00,2.027298
2014-01-05 12:20:00,1.691395
2014-01-05 12:30:00,1.5134269999999999
2014-01-05 12:40:00,1.4749459999999999
2014-01-05 12:50:00,1.4703309999999998
2014-01-05 13:00:00,1.348609
2014-01-05 13:10:00,1.122911
2014-01-05 13:20:00,1.004071
2014-01-05 13:30:00,1.003863
2014-01-05 13:40:00,0.8620043
2014-01-05 13:50:00,1.0991780000000002
2014-01-05 14:00:00,1.164377
2014-01-05 14:10:00,1.260537
2014-01-05 14:20:00,1.025306
2014-01-05 14:30:00,0.7644831000000001
2014-01-05 14:40:00,0.7201333
2014-01-05 14:50:00,0.9946525
2014-01-05 15:00:00,0.8982072
2014-01-05 15:10:00,0.765805
2014-01-05 15:20:00,0.7529726000000001
2014-01-05 15:30:00,0.7225119999999999
2014-01-05 15:40:00,0.5735747
2014-01-05 15:50:00,0.5788795
2014-01-05 16:00:00,0.6436322999999999
2014-01-05 16:10:00,0.732624
2014-01-05 16:20:00,0.7538002
2014-01-05 16:30:00,0.7002004
2014-01-05 16:40:00,0.6929928999999999
2014-01-05 16:50:00,0.7053018
2014-01-05 17:00:00,0.6765227
2014-01-05 17:10:00,0.6762233999999999
2014-01-05 17:20:00,0.7211894999999999
2014-01-05 17:30:00,0.5679329
2014-01-05 17:40:00,0.7867292
2014-01-05 17:50:00,0.7037599
2014-01-05 18:00:00,0.8194528
2014-01-05 18:10:00,0.9919642
2014-01-05 18:20:00,1.16879
2014-01-05 18:30:00,1.078845
2014-01-05 18:40:00,0.8090945
