time,pPV
1642391100,9.32
1642392000,10.6
1642392900,10.48
1642393800,10.4
1642394700,10.56
1642395600,10.28
1642396500,10.56
1642397400,10.28
1642398300,10.64
1642399200,17.0
1642400100,18.16
1642401000,18.32
1642401900,20.6
1642402800,18.6
1642403700,22.0
1642404600,20.56
1642405500,21.56
1642406400,22.96
1642407300,23.16
1642408200,21.6
1642409100,24.0
1642410000,24.76
1642410900,22.16
1642411800,22.68
1642412700,21.8
1642413600,22.8
1642414500,23.04
1642415400,22.88
1642416300,21.96
1642417200,21.96
1642418100,21.84
1642419000,21.28
1642419900,21.52
1642420800,22.12
1642421700,24.16
1642422600,21.2
1642423500,21.84
1642424400,19.76
1642425300,20.52
1642426200,21.4
1642427100,19.96
1642428000,20.8
1642428900,20.64
1642429800,25.0
1642430700,24.48
1642431600,23.36
1642432500,23.08
1642433400,24.12
1642434300,23.76
1642435200,22.4
1642436100,22.32
1642437000,24.56
1642437900,22.28
1642438800,21.92
1642439700,21.56
1642440600,22.08
1642441500,19.84
1642442400,19.12
1642443300,18.48
1642444200,18.92
1642445100,20.48
1642446000,19.12
1642446900,19.84
1642447800,19.24
1642448700,18.92
1642449600,17.84
1642450500,17.6
1642451400,17.16
1642452300,18.88
1642453200,18.2
1642454100,19.96
1642455000,18.64
1642455900,18.64
1642456800,11.64
1642457700,11.2
1642458600,11.44
1642459500,11.28
1642460400,11.52
1642461300,11.2
1642462200,11.56
1642463100,11.2
1642464000,11.56
1642464900,11.36
1642465800,11.48
1642466700,11.6
1642467600,10.8
1642468500,10.92
1642469400,10.84
1642470300,11.0
1642471200,10.72
1642472100,10.96
1642473000,10.72
1642473900,11.08
1642474800,10.96
1642475700,11.0
1642476600,10.64
1642477500,10.96
1642478400,11.92
1642479300,12.08
1642480200,12.0
1642481100,11.84
1642482000,12.84
1642482900,12.56
1642483800,12.28
1642484700,11.88
1642485600,17.08
1642486500,18.4
1642487400,19.52
1642488300,20.52
1642489200,19.52
1642490100,24.28
1642491000,23.2
1642491900,21.16
1642492800,21.04
1642493700,23.52
1642494600,21.2
1642495500,22.36
1642496400,22.56
1642497300,22.6
1642498200,22.0
1642499100,21.8
1642500000,22.64
1642500900,22.76
1642501800,22.12
1642502700,22.08
1642503600,22.6
1642504500,22.24
1642505400,23.48
1642506300,20.96
1642507200,21.76
1642508100,22.8
1642509000,22.04
1642509900,21.96
1642510800,22.0
1642511700,23.04
1642512600,24.8
1642513500,22.96
1642514400,21.2
1642515300,21.92
1642516200,24.24
1642517100,23.48
1642518000,23.12
1642518900,23.2
1642519800,23.0
1642520700,21.44
1642521600,22.4
1642522500,22.32
1642523400,22.56
1642524300,22.88
1642525200,22.52
1642526100,23.52
1642527000,22.2
1642527900,22.08
1642528800,22.32
1642529700,22.32
1642530600,21.28
1642531500,21.08
1642532400,20.2
1642533300,19.44
1642534200,18.56
1642535100,18.12
1642536000,18.48
1642536900,16.84
1642537800,17.08
1642538700,16.72
1642539600,17.36
1642540500,17.08
1642541400,16.96
1642542300,16.84
1642543200,10.48
1642544100,10.36
1642545000,10.24
1642545900,10.44
1642546800,10.24
1642547700,10.6
1642548600,10.28
1642549500,10.48
1642550400,10.08
1642551300,10.56
1642552200,10.32
1642553100,10.32
1642554000,10.24
1642554900,10.24
1642555800,10.32
1642556700,10.28
1642557600,10.36
1642558500,10.24
1642559400,10.4
1642560300,10.12
1642561200,10.6
1642562100,10.16
1642563000,10.4
1642563900,10.12
1642564800,11.44
1642565700,11.48
1642566600,11.36
1642567500,11.56
1642568400,11.12
1642569300,11.44
1642570200,11.32
1642571100,11.56
1642572000,16.92
1642572900,19.4
1642573800,19.04
1642574700,18.72
1642575600,18.88
1642576500,21.0
1642577400,21.56
1642578300,21.28
1642579200,20.76
1642580100,19.92
1642581000,20.88
1642581900,21.84
1642582800,21.2
1642583700,22.0
1642584600,20.96
1642585500,20.76
1642586400,21.56
1642587300,22.04
1642588200,20.64
1642589100,19.04
1642590000,19.48
1642590900,20.8
1642591800,22.0
1642592700,19.24
1642593600,19.32
1642594500,19.44
1642595400,20.52
1642596300,19.52
1642597200,18.96
1642598100,19.96
1642599000,19.24
1642599900,21.4
1642600800,20.92
1642601700,21.44
1642602600,21.24
1642603500,22.44
1642604400,20.24
1642605300,20.68
1642606200,22.72
1642607100,24.2
1642608000,26.24
1642608900,25.64
1642609800,25.44
1642610700,25.28
1642611600,23.12
1642612500,20.96
1642613400,21.12
1642614300,19.68
1642615200,18.76
1642616100,19.64
1642617000,19.24
1642617900,18.76
1642618800,18.96
1642619700,19.68
1642620600,19.4
1642621500,18.6
1642622400,18.28
1642623300,17.48
1642624200,17.76
1642625100,18.0
1642626000,17.68
1642626900,17.4
1642627800,17.52
1642628700,17.6
1642629600,10.96
1642630500,11.32
1642631400,10.88
1642632300,11.32
1642633200,10.88
1642634100,11.36
1642635000,10.96
1642635900,11.04
1642636800,11.12
1642637700,11.12
1642638600,11.12
1642639500,10.96
1642640400,11.12
1642641300,10.84
1642642200,11.28
1642643100,11.0
1642644000,11.2
1642644900,10.88
1642645800,11.0
1642646700,11.04
1642647600,11.0
1642648500,11.24
1642649400,10.92
1642650300,11.2
1642651200,11.88
1642652100,12.32
1642653000,12.2
1642653900,12.16
1642654800,12.6
1642655700,12.84
1642656600,11.6
1642657500,10.84
1642658400,16.08
1642659300,17.44
1642660200,18.76
1642661100,19.64
1642662000,21.32
1642662900,24.72
1642663800,27.92
1642664700,28.44
1642665600,26.48
1642666500,27.72
1642667400,25.84
1642668300,25.8
1642669200,27.0
1642670100,28.0
1642671000,28.12
1642671900,28.72
1642672800,26.12
1642673700,26.72
1642674600,25.92
1642675500,26.36
1642676400,26.76
1642677300,27.8
1642678200,28.16
1642679100,26.52
1642680000,25.08
1642680900,24.68
1642681800,25.24
1642682700,26.24
1642683600,25.04
1642684500,26.28
1642685400,26.44
1642686300,25.96
1642687200,25.68
1642688100,25.2
1642689000,26.64
1642689900,24.84
1642690800,25.16
1642691700,22.64
1642692600,21.16
1642693500,25.04
1642694400,22.48
1642695300,21.56
1642696200,22.28
1642697100,22.32
1642698000,21.96
1642698900,20.72
1642699800,21.12
1642700700,18.16
1642701600,19.64
1642702500,19.0
1642703400,17.92
1642704300,17.16
1642705200,17.48
1642706100,17.16
1642707000,17.16
1642707900,17.16
1642708800,16.6
1642709700,16.28
1642710600,16.04
1642711500,16.08
1642712400,15.8
1642713300,16.88
1642714200,15.92
1642715100,16.2
1642716000,9.4
1642716900,9.64
1642717800,9.32
1642718700,9.68
1642719600,9.4
1642720500,9.88
1642721400,9.32
1642722300,9.6
1642723200,9.36
1642724100,9.64
1642725000,9.56
1642725900,9.68
1642726800,9.44
1642727700,9.48
1642728600,9.4
1642729500,9.56
1642730400,9.56
1642731300,9.56
1642732200,9.6
1642733100,9.32
1642734000,9.68
1642734900,9.32
1642735800,9.76
1642736700,9.44
1642737600,10.68
1642738500,10.44
1642739400,10.84
1642740300,10.36
1642741200,10.68
1642742100,10.32
1642743000,10.72
1642743900,10.4
1642744800,16.52
1642745700,18.48
1642746600,17.92
1642747500,19.64
1642748400,17.84
1642749300,18.8
1642750200,19.88
1642751100,23.6
1642752000,23.96
1642752900,24.2
1642753800,25.88
1642754700,26.88
1642755600,26.24
1642756500,25.44
1642757400,24.68
1642758300,25.92
1642759200,23.92
1642760100,25.36
1642761000,25.08
1642761900,23.92
1642762800,22.88
1642763700,25.32
1642764600,24.2
1642765500,24.96
1642766400,23.68
1642767300,23.48
1642768200,23.76
1642769100,23.96
1642770000,25.4
1642770900,25.28
1642771800,24.28
1642772700,26.68
1642773600,25.56
1642774500,24.6
1642775400,24.28
1642776300,24.28
1642777200,24.4
1642778100,23.24
1642779000,23.72
1642779900,24.48
1642780800,25.68
1642781700,24.08
1642782600,24.6
1642783500,24.88
1642784400,24.68
1642785300,23.88
1642786200,22.84
1642787100,23.56
1642788000,21.04
1642788900,19.32
1642789800,18.96
1642790700,19.28
1642791600,19.84
1642792500,19.8
1642793400,19.0
1642794300,19.36
1642795200,18.56
1642796100,18.24
1642797000,18.12
1642797900,18.2
1642798800,18.76
1642799700,17.96
1642800600,18.08
1642801500,17.96
1642802400,11.76
1642803300,11.32
1642804200,11.68
1642805100,11.28
1642806000,11.68
1642806900,11.36
1642807800,11.64
1642808700,11.4
1642809600,11.56
1642810500,11.48
1642811400,11.6
1642812300,11.4
1642813200,11.56
1642814100,11.48
1642815000,11.48
1642815900,11.64
1642816800,11.28
1642817700,11.6
1642818600,11.36
1642819500,11.64
1642820400,11.36
1642821300,11.6
1642822200,11.28
1642823100,11.72
1642824000,12.48
1642824900,12.92
1642825800,12.56
1642826700,12.64
1642827600,12.56
1642828500,12.48
1642829400,12.64
1642830300,12.52
1642831200,17.8
1642832100,18.96
1642833000,19.16
1642833900,19.2
1642834800,20.2
1642835700,19.16
1642836600,19.36
1642837500,19.16
1642838400,19.36
1642839300,19.24
1642840200,19.48
1642841100,19.16
1642842000,19.28
1642842900,19.0
1642843800,19.24
1642844700,19.24
1642845600,19.08
1642846500,19.16
1642847400,19.16
1642848300,19.16
1642849200,19.84
1642850100,19.24
1642851000,18.92
1642851900,19.24
1642852800,20.24
1642853700,19.44
1642854600,19.12
1642855500,19.32
1642856400,19.04
1642857300,19.32
1642858200,19.2
1642859100,19.32
1642860000,19.12
1642860900,19.32
1642861800,19.64
1642862700,19.56
1642863600,20.04
1642864500,19.76
1642865400,19.0
1642866300,18.8
1642867200,19.12
1642868100,18.92
1642869000,19.12
1642869900,18.8
1642870800,19.04
1642871700,18.76
1642872600,18.96
1642873500,18.72
1642874400,19.0
1642875300,18.72
1642876200,19.08
1642877100,18.76
1642878000,19.04
1642878900,19.0
1642879800,18.4
1642880700,17.8
1642881600,17.44
1642882500,16.56
1642883400,16.68
1642884300,17.36
1642885200,16.52
1642886100,16.36
1642887000,16.36
1642887900,16.52
1642888800,10.16
1642889700,9.84
1642890600,9.92
1642891500,10.08
1642892400,9.72
1642893300,9.92
1642894200,9.84
1642895100,9.88
1642896000,10.36
1642896900,10.28
1642897800,9.76
1642898700,9.92
1642899600,9.56
1642900500,10.04
1642901400,9.72
1642902300,10.0
1642903200,9.6
1642904100,9.88
1642905000,9.72
1642905900,10.04
1642906800,9.8
1642907700,10.08
1642908600,9.6
1642909500,10.0
1642910400,10.76
1642911300,11.12
1642912200,10.72
1642913100,10.96
1642914000,10.72
1642914900,10.96
1642915800,10.76
1642916700,10.96
1642917600,15.84
1642918500,17.52
1642919400,17.28
1642920300,17.68
1642921200,17.28
1642922100,17.6
1642923000,17.36
1642923900,17.68
1642924800,17.48
1642925700,17.64
1642926600,17.32
1642927500,17.68
1642928400,17.4
1642929300,17.64
1642930200,17.36
1642931100,18.16
1642932000,17.32
1642932900,17.44
1642933800,17.4
1642934700,17.44
1642935600,17.28
1642936500,17.36
1642937400,17.36
1642938300,17.48
1642939200,17.4
1642940100,17.4
1642941000,17.4
1642941900,17.32
1642942800,17.44
1642943700,17.36
1642944600,17.36
1642945500,17.4
1642946400,17.44
1642947300,17.4
1642948200,17.52
1642949100,17.32
1642950000,17.52
1642950900,17.28
1642951800,17.56
1642952700,17.28
1642953600,17.64
1642954500,17.36
1642955400,17.56
1642956300,17.36
1642957200,17.64
1642958100,17.24
1642959000,17.64
1642959900,17.08
1642960800,17.4
1642961700,17.24
1642962600,17.6
1642963500,17.36
1642964400,17.48
1642965300,17.2
1642966200,17.4
1642967100,17.32
1642968000,17.12
1642968900,16.08
1642969800,16.4
1642970700,16.04
1642971600,16.28
1642972500,16.28
1642973400,16.88
1642974300,16.16
1642975200,9.88
1642976100,9.6
1642977000,10.16
1642977900,9.72
1642978800,9.92
1642979700,9.64
1642980600,10.28
1642981500,10.0
1642982400,9.88
1642983300,9.76
1642984200,9.88
1642985100,9.72
1642986000,9.92
1642986900,9.56
1642987800,9.84
1642988700,9.68
1642989600,9.76
1642990500,9.8
1642991400,9.8
1642992300,9.72
1642993200,9.72
1642994100,9.8
1642995000,9.92
1642995900,9.84
1642996800,10.84
1642997700,10.72
1642998600,10.84
1642999500,10.76
1643000400,10.76
1643001300,10.92
1643002200,10.72
1643003100,10.8
1643004000,16.52
1643004900,18.76
1643005800,17.84
1643006700,19.72
1643007600,18.88
1643008500,19.12
1643009400,20.2
1643010300,20.4
1643011200,20.48
1643012100,21.12
1643013000,22.72
1643013900,23.8
1643014800,25.36
1643015700,24.32
1643016600,23.88
1643017500,24.24
1643018400,23.28
1643019300,24.32
1643020200,24.96
1643021100,23.0
1643022000,22.88
1643022900,23.08
1643023800,23.92
1643024700,24.0
1643025600,22.08
1643026500,24.52
1643027400,24.16
1643028300,27.52
1643029200,26.12
1643030100,26.32
1643031000,26.92
1643031900,26.88
1643032800,26.8
1643033700,26.88
1643034600,27.08
1643035500,23.56
1643036400,24.36
1643037300,23.48
1643038200,24.48
1643039100,26.04
1643040000,27.08
1643040900,26.72
1643041800,28.12
1643042700,27.64
1643043600,27.24
1643044500,25.68
1643045400,26.52
1643046300,25.12
1643047200,24.96
1643048100,22.2
1643049000,19.2
1643049900,18.48
1643050800,20.08
1643051700,18.44
1643052600,18.52
1643053500,18.96
1643054400,18.08
1643055300,17.2
1643056200,17.52
1643057100,17.08
1643058000,17.96
1643058900,17.2
1643059800,17.2
1643060700,17.0
1643061600,10.68
1643062500,10.44
1643063400,10.52
1643064300,10.36
1643065200,10.64
1643066100,10.44
1643067000,10.6
1643067900,10.4
1643068800,10.56
1643069700,10.64
1643070600,10.48
1643071500,10.68
1643072400,10.52
1643073300,10.56
1643074200,10.44
1643075100,10.48
1643076000,10.56
1643076900,10.68
1643077800,10.52
1643078700,10.72
1643079600,10.36
1643080500,10.64
1643081400,10.52
1643082300,10.76
1643083200,11.48
1643084100,11.64
1643085000,10.84
1643085900,11.16
1643086800,11.64
1643087700,11.92
1643088600,10.76
1643089500,11.08
1643090400,15.84
1643091300,17.96
1643092200,17.48
1643093100,18.56
1643094000,18.12
1643094900,22.04
1643095800,24.48
1643096700,23.88
1643097600,23.92
1643098500,25.0
1643099400,22.32
1643100300,23.72
1643101200,24.44
1643102100,24.32
1643103000,24.56
1643103900,26.52
1643104800,25.64
1643105700,25.56
1643106600,25.2
1643107500,25.52
1643108400,23.6
1643109300,24.8
1643110200,25.44
1643111100,24.36
1643112000,24.48
1643112900,22.08
1643113800,24.52
1643114700,25.6
1643115600,24.96
1643116500,23.2
1643117400,24.36
1643118300,24.24
1643119200,23.04
1643120100,23.52
1643121000,27.08
1643121900,24.16
1643122800,24.52
1643123700,23.84
1643124600,24.76
1643125500,27.76
1643126400,26.88
1643127300,28.48
1643128200,27.32
1643129100,28.12
1643130000,27.76
1643130900,30.36
1643131800,25.96
1643132700,23.84
1643133600,21.16
1643134500,21.36
1643135400,19.52
1643136300,19.68
1643137200,18.88
1643138100,18.72
1643139000,17.92
1643139900,18.96
1643140800,16.88
1643141700,16.12
1643142600,16.08
1643143500,16.36
1643144400,16.88
1643145300,16.44
1643146200,16.72
1643147100,15.76
1643148000,9.56
1643148900,9.32
1643149800,9.36
1643150700,9.2
1643151600,9.56
1643152500,9.24
1643153400,9.48
1643154300,9.12
1643155200,9.48
1643156100,9.24
1643157000,9.6
1643157900,9.24
1643158800,9.44
1643159700,9.16
1643160600,9.44
1643161500,9.36
1643162400,9.52
1643163300,9.12
1643164200,9.48
1643165100,9.2
1643166000,9.52
1643166900,9.28
1643167800,9.44
1643168700,9.2
1643169600,10.56
1643170500,10.36
1643171400,10.6
1643172300,10.32
1643173200,10.36
1643174100,10.36
1643175000,10.4
1643175900,10.4
1643176800,16.16
1643177700,18.24
1643178600,17.0
1643179500,19.32
1643180400,17.24
1643181300,20.8
1643182200,23.2
1643183100,23.64
1643184000,21.64
1643184900,22.76
1643185800,23.92
1643186700,23.36
1643187600,23.56
1643188500,22.88
1643189400,23.88
1643190300,23.12
1643191200,23.64
1643192100,24.84
1643193000,23.76
1643193900,26.0
1643194800,25.28
1643195700,25.56
1643196600,25.6
1643197500,23.24
1643198400,22.72
1643199300,23.84
1643200200,24.68
1643201100,24.6
1643202000,24.2
1643202900,23.76
1643203800,24.2
1643204700,24.52
1643205600,23.52
1643206500,22.44
1643207400,24.12
1643208300,25.92
1643209200,24.8
1643210100,23.44
1643211000,24.84
1643211900,27.16
1643212800,27.28
1643213700,27.0
1643214600,26.84
1643215500,27.0
1643216400,28.28
1643217300,25.32
1643218200,21.88
1643219100,20.16
1643220000,18.56
1643220900,18.56
1643221800,17.32
1643222700,18.32
1643223600,17.04
1643224500,18.32
1643225400,17.8
1643226300,17.76
1643227200,17.08
1643228100,16.76
1643229000,16.48
1643229900,16.56
1643230800,17.28
1643231700,16.56
1643232600,16.52
1643233500,16.56
1643234400,10.0
1643235300,10.08
1643236200,9.96
1643237100,10.04
1643238000,10.0
1643238900,10.0
1643239800,10.0
1643240700,10.0
1643241600,10.08
1643242500,10.16
1643243400,10.04
1643244300,10.08
1643245200,10.0
1643246100,10.12
1643247000,10.04
1643247900,9.96
1643248800,10.08
1643249700,9.96
1643250600,10.08
1643251500,10.08
1643252400,10.04
1643253300,10.0
1643254200,10.04
1643255100,9.84
1643256000,11.12
1643256900,11.0
1643257800,11.2
1643258700,10.96
1643259600,11.84
1643260500,11.68
1643261400,11.24
1643262300,10.96
1643263200,16.12
1643264100,17.44
1643265000,17.88
1643265900,20.36
1643266800,20.76
1643267700,20.76
1643268600,21.52
1643269500,24.04
1643270400,23.52
1643271300,24.6
1643272200,25.8
1643273100,24.2
1643274000,25.0
1643274900,25.44
1643275800,24.72
1643276700,22.16
1643277600,25.32
1643278500,26.16
1643279400,24.96
1643280300,23.4
1643281200,23.6
1643282100,23.08
1643283000,23.2
1643283900,24.84
1643284800,25.12
1643285700,23.64
1643286600,24.24
1643287500,23.84
1643288400,23.36
1643289300,25.32
1643290200,23.28
1643291100,24.96
1643292000,23.48
1643292900,25.2
1643293800,25.04
1643294700,23.32
1643295600,23.32
1643296500,24.88
1643297400,24.76
1643298300,24.12
1643299200,22.96
1643300100,20.6
1643301000,21.32
1643301900,22.6
1643302800,23.96
1643303700,22.48
1643304600,21.4
1643305500,20.28
1643306400,20.92
1643307300,18.4
1643308200,18.28
1643309100,17.96
1643310000,17.36
1643310900,16.8
1643311800,17.32
1643312700,17.4
1643313600,16.44
1643314500,16.0
1643315400,15.76
1643316300,16.0
1643317200,16.36
1643318100,16.0
1643319000,15.76
1643319900,15.96
1643320800,9.28
1643321700,9.56
1643322600,9.2
1643323500,9.48
1643324400,9.36
1643325300,9.4
1643326200,9.32
1643327100,9.12
1643328000,9.48
1643328900,9.28
1643329800,9.68
1643330700,9.24
1643331600,9.52
1643332500,9.12
1643333400,9.48
1643334300,9.36
1643335200,9.4
1643336100,9.32
1643337000,9.28
1643337900,9.4
1643338800,9.36
1643339700,9.56
1643340600,9.2
1643341500,9.64
1643342400,10.24
1643343300,10.68
1643344200,10.36
1643345100,10.48
1643346000,10.4
1643346900,10.36
1643347800,10.48
1643348700,10.32
1643349600,16.32
1643350500,17.96
1643351400,19.2
1643352300,20.12
1643353200,19.04
1643354100,18.04
1643355000,20.56
1643355900,22.44
1643356800,20.64
1643357700,19.08
1643358600,18.4
1643359500,19.4
1643360400,20.6
1643361300,19.76
1643362200,20.4
1643363100,20.56
1643364000,19.16
1643364900,20.44
1643365800,18.92
1643366700,20.0
1643367600,20.92
1643368500,20.72
1643369400,19.56
1643370300,20.08
1643371200,20.08
1643372100,22.04
1643373000,21.08
1643373900,21.72
1643374800,22.72
1643375700,21.84
1643376600,22.8
1643377500,25.32
1643378400,27.24
1643379300,25.2
1643380200,24.8
1643381100,24.6
1643382000,25.48
1643382900,24.36
1643383800,24.52
1643384700,22.44
1643385600,22.28
1643386500,21.44
1643387400,20.4
1643388300,19.16
1643389200,18.96
1643390100,18.72
1643391000,18.32
1643391900,19.0
1643392800,18.64
1643393700,17.44
1643394600,17.72
1643395500,17.6
1643396400,17.8
1643397300,17.44
1643398200,17.68
1643399100,17.44
1643400000,17.36
1643400900,16.6
1643401800,16.6
1643402700,16.48
1643403600,17.36
1643404500,16.6
1643405400,16.48
1643406300,16.52
1643407200,9.88
1643408100,10.08
1643409000,10.0
1643409900,10.16
1643410800,9.76
1643411700,10.12
1643412600,9.84
1643413500,10.24
1643414400,9.8
1643415300,10.16
1643416200,9.52
1643417100,9.56
1643418000,9.28
1643418900,9.44
1643419800,9.36
1643420700,9.36
1643421600,9.32
1643422500,9.4
1643423400,9.4
1643424300,9.36
1643425200,9.36
1643426100,9.28
1643427000,9.52
1643427900,9.24
1643428800,10.56
1643429700,10.32
1643430600,10.6
1643431500,10.28
